row_idx,tweet_id,text,half
84798,T0084799,I am proudly pro-life and will always defend the unborn.,H2
83390,T0083391,"We just crossed 20,000 grassroots donors! Average gift: $27. This campaign is powered by people, not PACs.",H2
40127,T0040128,RT @LibertyLedger: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
44475,T0044476,"Happy Labor Day from our family to yours, MA!",H2
30152,T0030153,Stopped by Millbrook Elementary today. Our teachers are heroes — period.,H2
26584,T0026585,China is eating our lunch on trade and technology. I'll put American workers first.,H2
16023,T0016024,"Illegal immigration drives down wages for CO workers. Enforce the law, protect American jobs.",H2
12072,T0012073,RT @LibertyLedger: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H2
96600,T0096601,Protecting our air and water isn't radical — poisoning them for profit is.,H2
22454,T0022455,Debate night. Watch live at 5:30pm and see the contrast for yourself.,H2
83,T0000084,Patients and doctors should make health decisions — not government bureaucrats.,H2
93145,T0093146,Catch-and-release is over when I get to Washington. We need real deterrence at the border.,H2
100480,T0100481,RT @WorkersUnitedHQ: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
98415,T0098416,"Illegal immigration drives down wages for SC workers. Enforce the law, protect American jobs.",H2
86659,T0086660,Visited the community health center in Madison Heights — grateful for the nurses and staff who keep it running.,H2
27187,T0027188,Visited the community health center in Madison Heights — grateful for the nurses and staff who keep it running.,H2
37109,T0037110,"Happy Memorial Day from our family to yours, ID!",H2
91699,T0091700,Toured the new energy facility in Oak Ridge today. KS workers are second to none.,H2
45433,T0045434,RT @CarePolicyProject: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
35210,T0035211,Protecting our air and water isn't radical — poisoning them for profit is.,H2
86919,T0086920,RT @TheDailyLedgerUS: Turnout in this week's primaries beat 2018 levels in most counties.,H2
98454,T0098455,RT @CleanAirCoalition: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
80594,T0080595,Rode along with Bellview officers last night. Grateful for what they do every shift.,H2
4947,T0004948,Not one more dime overseas until we take care of our own veterans here in MT.,H2
83434,T0083435,RT @SecondAmendmentNow: Crime stats out this morning. Soft-on-crime policies have a body of evidence now — and it's damning.,H2
44977,T0044978,RT @PublicSquareNews: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
41585,T0041586,"We just crossed 10,000 grassroots donors! Average gift: $27. This campaign is powered by people, not PACs.",H2
4271,T0004272,"Book bans don't protect kids. Librarians and teachers deserve our trust, not harassment.",H2
48618,T0048619,RT @VotingRightsWatch: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
56920,T0056921,Thank you Georgetown! Standing room only tonight. This movement is growing every single day.,H2
65763,T0065764,Debate night. Watch live at 2pm and see the contrast for yourself.,H2
60991,T0060992,We can back the police AND demand accountability. Those aren't opposites.,H2
18940,T0018941,"Book bans don't protect kids. Librarians and teachers deserve our trust, not harassment.",H2
30557,T0030558,I am proudly pro-life and will always defend the unborn.,H2
36873,T0036874,RT @TaxpayersFirstOrg: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H2
86242,T0086243,Visited the community health center in Greenville — grateful for the nurses and staff who keep it running.,H2
104342,T0104343,RT @LibertyLedger: Turnout in this week's primaries beat 2018 levels in most counties.,H2
42657,T0042658,"Book bans don't protect kids. Librarians and teachers deserve our trust, not harassment.",H2
38949,T0038950,China is eating our lunch on trade and technology. I'll put American workers first.,H2
14102,T0014103,RT @HeritageHorizon: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
90084,T0090085,RT @CivicSignal: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H2
12987,T0012988,RT @PublicSquareNews: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
20753,T0020754,RT @CleanAirCoalition: Study: universal pre-K pays for itself within a decade. Pass it on.,H2
81373,T0081374,RT @TaxpayersFirstOrg: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H2
30020,T0030021,"Clean energy jobs are the future, and KS can lead. I'll fight for wind, solar, and battery manufacturing here at home.",H2
102035,T0102036,"Illegal immigration drives down wages for KS workers. Enforce the law, protect American jobs.",H2
46204,T0046205,Soft-on-crime policies have consequences. I'll fight for tougher sentences for violent offenders.,H2
71440,T0071441,RT @MainStreetMonitor: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H2
68992,T0068993,Stopped by Summit Elementary today. Our teachers are heroes — period.,H2
71118,T0071119,RT @TheDailyLedgerUS: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
28973,T0028974,Big Pharma spends millions lobbying to keep prices high. I don't take their money — and I'll vote to negotiate prices.,H2
48152,T0048153,Secure the border. Period. I'll fund the wall and back our Border Patrol agents 100%.,H2
95845,T0095846,RT @BorderWatchNet: Debate schedule for the fall is out. Full calendar at the link.,H2
102799,T0102800,Knocking doors in Dover Plains with an incredible team of volunteers today. The energy is real!,H2
86835,T0086836,"Every kid in CO deserves a great public school — fully funded, with teachers paid what they're worth.",H2
28950,T0028951,"New endorsement dropping tomorrow morning. Stay tuned, CA!",H2
5072,T0005073,"Every family in NY deserves access to quality, affordable care. Full stop.",H2
36682,T0036683,Student debt is holding back a generation. I support relief and free community college.,H2
30668,T0030669,Union jobs built the middle class. I'm proud to stand with workers on the picket line in GA.,H2
90358,T0090359,Secure the border. Period. I'll fund the wall and back our Border Patrol agents 100%.,H2
53890,T0053891,"Lower taxes, less government, more freedom. That's how we get CO's economy roaring again.",H2
63763,T0063764,RT @FreeMarketForum: Turnout in this week's primaries beat 2018 levels in most counties.,H2
36276,T0036277,Rural hospitals in PA are closing while insurers post record profits. That ends when we hold them accountable.,H2
104064,T0104065,China is eating our lunch on trade and technology. I'll put American workers first.,H2
104374,T0104375,RT @WorkersUnitedHQ: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
83059,T0083060,"Immigrants power OR's farms, hospitals, and small businesses. Our economy depends on fixing this broken system.",H2
59550,T0059551,Politicians have no place in the exam room. I trust women.,H2
41616,T0041617,Student debt is holding back a generation. I support relief and free community college.,H2
96147,T0096148,"Lower taxes, less government, more freedom. That's how we get TX's economy roaring again.",H2
65926,T0065927,RT @TaxpayersFirstOrg: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H2
4944,T0004945,Join us Saturday at noon for a town hall in Millbrook! Doors open early — bring your questions.,H2
98052,T0098053,I am proudly pro-life and will always defend the unborn.,H2
24872,T0024873,Rode along with Oak Ridge officers last night. Grateful for what they do every shift.,H2
73304,T0073305,Politicians have no place in the exam room. I trust women.,H2
2900,T0002901,Filed our FEC report: best fundraising quarter yet. Thank you to every supporter.,H2
54849,T0054850,RT @CivicSignal: Debate schedule for the fall is out. Full calendar at the link.,H2
64672,T0064673,Peace through strength. A strong military is the best guarantee our enemies stay in check.,H2
13249,T0013250,Met with law enforcement and community leaders in Fairview about keeping our neighborhoods safe.,H2
52433,T0052434,Met with local business owners in Oak Ridge today about what they need to grow and hire.,H2
83440,T0083441,Washington elites think they know better than MA voters. I trust the people.,H2
87907,T0087908,Honored to meet with veterans in Millbrook today. We owe them more than words.,H2
62419,T0062420,RT @MainStreetMonitor: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H2
15185,T0015186,RT @BorderWatchNet: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H2
68502,T0068503,Democracy works when we show up. Check your registration today — link in bio.,H2
29309,T0029310,RT @TheDailyLedgerUS: Turnout in this week's primaries beat 2018 levels in most counties.,H2
83368,T0083369,RT @ProgressNowDaily: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H2
42305,T0042306,"Book bans don't protect kids. Librarians and teachers deserve our trust, not harassment.",H2
74693,T0074694,Knocking doors in Bellview with an incredible team of volunteers today. The energy is real!,H2
86346,T0086347,Early voting starts soon in KY. Make your plan now — every single vote counts.,H2
102764,T0102765,Our immigration system has been broken for decades. Both parties share the blame — NY deserves solutions.,H2
1642,T0001643,We can back the police AND demand accountability. Those aren't opposites.,H2
7851,T0007852,"New endorsement dropping tomorrow morning. Stay tuned, NJ!",H2
